"ID","Title","Hyperlink","Make","Model","Year","Mileage","Fuel Type","Transmission","Body Type","Seats","Engine Size(Litres)","Road Tax","NCT Expiry","Country of Registeration","Colour","Doors","Views","Days Online"
"25580990","Volkswagen Golf Trendline 1.0tsi","https://www.donedeal.ie/cars-for-sale/volkswagen-golf-trendline-1-0tsi/25580990","Volkswagen","Golf","2020","2001 km","Petrol","Manual","Hatchback","","1.0","","","Ireland","White","5","106","32 days"
"25583395","Honda Civic 1.0i-tech 124BHP Premium CVT 4DR Salo","https://www.donedeal.ie/cars-for-sale/honda-civic-1-0i-tech-124bhp-premium-cvt-4dr-salo/25583395","Honda","Civic","2018","33000 km","Petrol","Automatic","Saloon","","1.0","190","Nov 2022","Ireland","Blue","4","139","4 days"
"26175622","Audi A 3","https://www.donedeal.ie/cars-for-sale/audi-a-3/26175622","Audi","A3","2011","128000 mi","Diesel","","Hatchback","5","1.6","190","Mar 2022","Ireland","Red","5","463","3 days"
"24480023","2016 VW PASSAT ESTATE **SE BUISNESS**","https://www.donedeal.ie/cars-for-sale/2016-vw-passat-estate-se-buisness/24480023","Volkswagen","Passat","2016","","Diesel","Manual","Estate","","2.0","","","","Blue","5","55","11 hours"
"25923562","2016 Volkswagen Passat R-LINE 2.0 TDI SCR SPORT","https://www.donedeal.ie/cars-for-sale/2016-volkswagen-passat-r-line-2-0-tdi-scr-sport/25923562","Volkswagen","Passat","2016","119000 km","Diesel","Manual","Saloon","5","2.0","180","Oct 2022","Ireland","Grey","4","159","1 day"
"26146758","2.0 SPORT-184BHP-AUTO","https://www.donedeal.ie/cars-for-sale/2-0-sport-184bhp-auto/26146758","Volkswagen","CC","2016","","Diesel","Automatic","Coupe","","2.0","270","Sep 2020","Ireland","White","4","62","22 hours"
"26182244","Honda CR-Z 1.5 HYBRID","https://www.donedeal.ie/cars-for-sale/honda-cr-z-1-5-hybrid/26182244","Honda","CR-Z","2010","116429 km","Petrol","Automatic","Hatchback","4","1.5","180","Jul 2021","Ireland","Silver","3","308","2 days"
"26176480","Nissan Quashqai N Connecta","https://www.donedeal.ie/cars-for-sale/nissan-quashqai-n-connecta/26176480","Nissan","Qashqai","2014","215000 km","Diesel","","Hatchback","5","1.5","180","Dec 2021","Ireland","Black","","213","3 days"
"25690016","Ford Fiesta 1.4 TDCi Edge NCT 08/22","https://www.donedeal.ie/cars-for-sale/ford-fiesta-1-4-tdci-edge-nct-08-22/25690016","Ford","Fiesta","2012","216100 km","Diesel","Manual","Hatchback","5","1.4","190","Aug 2022","Ireland","Black","5","591","10 days"
"26118083","Renault Fluence, 2014, Automatic","https://www.donedeal.ie/cars-for-sale/renault-fluence-2014-automatic/26118083","Renault","Fluence","2014","162990 km","Diesel","Automatic","Saloon","5","1.5","200","Sep 2022","Ireland","Red","4","154","3 days"
"26058617","182 Toyota Landcruiser","https://www.donedeal.ie/cars-for-sale/182-toyota-landcruiser/26058617","Toyota","Landcruiser","2018","32000 km","Diesel","Automatic","SUV","5","2.8","","","Ireland","Grey","4","1,263","16 days"
"26138530","Audi Quattro S-line TDI 190 Quattro S Tronic Auto","https://www.donedeal.ie/cars-for-sale/audi-quattro-s-line-tdi-190-quattro-s-tronic-auto/26138530","Audi","Quattro Turbo","2017","49000 mi","Diesel","Automatic","Saloon","","2.0","200","Oct 2022","UK","Red","4","207","4 days"
"26163181","Audi A4 2.0 TDI 150BHP S-tronic SE Ultra","https://www.donedeal.ie/cars-for-sale/audi-a4-2-0-tdi-150bhp-s-tronic-se-ultra/26163181","Audi","A4","2017","78294 mi","Diesel","Automatic","Saloon","","2.0","","Oct 2022","Ireland","Black","4","62","15 hours"
"26038920","15 Ford Moneo 160 000 km New nct","https://www.donedeal.ie/cars-for-sale/15-ford-moneo-160-000-km-new-nct/26038920","Ford","Mondeo","2015","160000 km","Diesel","Manual","Hatchback","5","1.6","190","Feb 2021","Ireland","Silver","4","266","3 days"
"26183488","2016 VOLKSWAGEN PASSAT 1.6TDI","https://www.donedeal.ie/cars-for-sale/2016-volkswagen-passat-1-6tdi/26183488","Volkswagen","Passat","2016","200000 km","Diesel","Manual","Saloon","5","1.6","190","Jun 2022","Ireland","Black","4","137","2 days"
"26176802","MAZDA 6","https://www.donedeal.ie/cars-for-sale/mazda-6/26176802","Mazda","6","2014","149598 km","Diesel","Manual","Estate","5","2.2","200","Dec 2022","Northern Ireland","Blue","5","154","3 days"
"26053312","2007 Toyota Auris 2.0 Diesel NCT 09-2021","https://www.donedeal.ie/cars-for-sale/2007-toyota-auris-2-0-diesel-nct-09-2021/26053312","Toyota","Auris","2007","260000 km","Diesel","","Hatchback","5","2.0","710","Sep 2021","Ireland","Grey","5","528","8 days"
"25846653","2014 AUDI A7 3.0 TDI QUATTRO.FINANCE!!","https://www.donedeal.ie/cars-for-sale/2014-audi-a7-3-0-tdi-quattro-finance/25846653","Audi","A7","2014","256000 km","Diesel","Automatic","Hatchback","5","3.0","570","Aug 2020","Ireland","Grey","4","445","4 days"
"26185197","Audi A8 Quattro Sport Executive","https://www.donedeal.ie/cars-for-sale/audi-a8-quattro-sport-executive/26185197","Audi","A8","2015","130000 km","Diesel","","Saloon","5","3.0","390","May 2021","Ireland","Blue","","407","2 days"
"24425902","2018 TOYOTA 10 VVT-I X-PRESS.FINANCE!","https://www.donedeal.ie/cars-for-sale/2018-toyota-10-vvt-i-x-press-finance/24425902","Toyota","Aygo","2018","16783 mi","Petrol","Manual","Hatchback","","1.0","170","","UK","Red","5","120","4 days"
"25830020","Kia Ceed, Finance €75 weekly","https://www.donedeal.ie/cars-for-sale/kia-ceed-finance-75-weekly/25830020","Kia","Ceed","2018","37000 mi","Diesel","Manual","Estate","5","1.6","190","May 2022","Ireland","White","5","21","9 hours"
"26199953","Volvo XC60 STUNNING suv","https://www.donedeal.ie/cars-for-sale/volvo-xc60-stunning-suv/26199953","Volvo","Xc60","2014","125000 mi","Diesel","","SUV","5","2.0","200","Apr 2021","Ireland","Blue","5","229","23 hours"
"25637400","Toyota Corolla D-4D * FINANCE AVAILABLE ✅","https://www.donedeal.ie/cars-for-sale/toyota-corolla-d-4d-finance-available/25637400","Toyota","Corolla","2013","115000 mi","Diesel","Manual","Saloon","5","1.4","270","Oct 2022","Ireland","Black","4","169","6 days"
"25905421","2011 BMW 520D **M-SPORT**","https://www.donedeal.ie/cars-for-sale/2011-bmw-520d-m-sport/25905421","BMW","5-Series","2011","","Diesel","Manual","Saloon","","2.0","270","Jul 2021","Ireland","Silver","4","337","4 days"
"25512548","*Price Drop* Golf 1.6 Diesel *Immaculate Condition","https://www.donedeal.ie/cars-for-sale/price-drop-golf-1-6-diesel-immaculate-condition/25512548","Volkswagen","Golf","2018","44563 mi","Diesel","Manual","Hatchback","5","1.6","190","Jan 2022","Ireland","Blue","5","405","61 days"
"26206121","Volkswagen Golf 1.4 Petrol New Nct 10/2021 low km","https://www.donedeal.ie/cars-for-sale/volkswagen-golf-1-4-petrol-new-nct-10-2021-low-km/26206121","Volkswagen","Golf","2007","120 km","Petrol","Manual","Hatchback","5","1.4","385","Feb 2021","Ireland","Black","5","153","14 hours"
"25352066","Nissan Juke Price Dropped! , 12 Months Warranty","https://www.donedeal.ie/cars-for-sale/nissan-juke-price-dropped-12-months-warranty/25352066","Nissan","Juke","2017","120000 km","Diesel","Manual","SUV","5","1.5","190","Feb 2021","Ireland","Red","4","176","11 days"
"26107062","2007 Audi R8 4.2 V8","https://www.donedeal.ie/cars-for-sale/2007-audi-r8-4-2-v8/26107062","Audi","R8","2007","66000 mi","Petrol","","Coupe","2","4.2","1,809","Jun 2021","Ireland","Silver","2","332","1 day"
"26022498","Renault Clio Dynamique TCE 100 My19 5D","https://www.donedeal.ie/cars-for-sale/renault-clio-dynamique-tce-100-my19-5d/26022498","Renault","Clio","2020","100 km","Petrol","Manual","Hatchback","","1.0","180","Jan 2024","Ireland","Orange","5","124","19 days"
"26070051","2011 VW PASSAT 2.0 TDI BLUEMOTION","https://www.donedeal.ie/cars-for-sale/2011-vw-passat-2-0-tdi-bluemotion/26070051","Volkswagen","Passat","2011","256000 km","Diesel","Manual","Saloon","5","2.0","200","Sep 2022","Ireland","Black","5","1,187","14 days"
"25419799","ASX 1.6 Diesel Leather 5 Years Warranty Remaining","https://www.donedeal.ie/cars-for-sale/asx-1-6-diesel-leather-5-years-warranty-remaining/25419799","Mitsubishi","ASX","2017","75000 km","Diesel","Manual","SUV","5","1.6","200","Jun 2021","Ireland","Brown","5","150","11 days"
"26209664","Renault Megane 2 1.4 16V SKY","https://www.donedeal.ie/cars-for-sale/renault-megane-2-1-4-16v-sky/26209664","Renault","Megane","2006","193988 km","Petrol","Manual","Hatchback","","1.4","385","May 2021","Ireland","Black","5","8","46 mins"
"25972913","Mercedes c200","https://www.donedeal.ie/cars-for-sale/mercedes-c200/25972913","Mercedes-Benz","C-Class","2013","140000 mi","Diesel","","Saloon","5","2.1","270","Jun 2021","Ireland","Black","","982","22 days"
"26152216","BMW 3 Series 320d M Sport Saloon","https://www.donedeal.ie/cars-for-sale/bmw-3-series-320d-m-sport-saloon/26152216","BMW","3-Series","2020","4043 km","Diesel","Manual","Saloon","","2.0","","","UK","Blue","4","184","6 days"
"26175731","VOLKSWAGEN POLO 1 2 /// FREE ROAD TAX ///","https://www.donedeal.ie/cars-for-sale/volkswagen-polo-1-2-free-road-tax-/26175731","Volkswagen","Polo","2011","80937 mi","Petrol","Manual","Hatchback","","1.2","","","UK","White","3","183","3 days"
"25954176","2.0 18D XDRIVE ONLY 28K MILES","https://www.donedeal.ie/cars-for-sale/2-0-18d-xdrive-only-28k-miles/25954176","BMW","X1","2017","28000 mi","Diesel","Automatic","SUV","","2.0","200","","Ireland","Blue","5","28","12 hours"
"26166725","BMW 535D 3.0 TwinTurbo 313BHP","https://www.donedeal.ie/cars-for-sale/bmw-535d-3-0-twinturbo-313bhp/26166725","BMW","5-Series","2016","32900 mi","Diesel","Automatic","Saloon","","3.0","390","Jul 2022","Ireland","White","4","563","4 days"
"26171040","Chevrolet Orlando ✅ PETROL 7 SEATER","https://www.donedeal.ie/cars-for-sale/chevrolet-orlando-petrol-7-seater/26171040","Chevrolet","Orlando","2011","122000 mi","Petrol","Manual","MPV","7","1.8","750","Oct 2022","Ireland","Red","5","196","4 days"
"24267128","2017 Dacia Duster 1.5DCi Laureate 5-dr SUV","https://www.donedeal.ie/cars-for-sale/2017-dacia-duster-1-5dci-laureate-5-dr-suv/24267128","Dacia","Duster","2017","35250 mi","Diesel","Manual","SUV","5","1.5","200","Jan 2021","Northern Ireland","White","5","88","10 days"
"26156660","2009 PEUGEOT 407 **TAX AND NCT**","https://www.donedeal.ie/cars-for-sale/2009-peugeot-407-tax-and-nct/26156660","Peugeot","407","2009","","Diesel","Manual","Saloon","","1.6","280","Apr 2021","Ireland","Black","4","44","12 hours"
"26188464","Bmw 640 M Sport Gran Coupe - Warranty","https://www.donedeal.ie/cars-for-sale/bmw-640-m-sport-gran-coupe-warranty/26188464","BMW","6-Series","2014","88000 mi","Diesel","","Coupe","5","3.0","390","Jan 2020","Ireland","Black","","208","2 days"
"26060968","2016 Skoda Superb 2.0 SE business TDI","https://www.donedeal.ie/cars-for-sale/2016-skoda-superb-2-0-se-business-tdi/26060968","Skoda","Superb","2016","141000 mi","Diesel","Manual","Estate","5","2.0","","","UK","Blue","5","278","1 day"
"26201281","2016 Toyota Aygo limited edition","https://www.donedeal.ie/cars-for-sale/2016-toyota-aygo-limited-edition/26201281","Toyota","Aygo","2016","40214 mi","Petrol","Manual","Hatchback","4","1.0","180","Feb 2022","Ireland","Black","5","61","13 hours"
"25920725","Bmw 4 Series, 420d, Msport Plus","https://www.donedeal.ie/cars-for-sale/bmw-4-series-420d-msport-plus/25920725","BMW","4-Series","2016","63000 mi","Diesel","","Coupe","4","2.0","200","Mar 2020","Ireland","Red","2","259","10 days"
"26193671","BMW 518SE Auto - Leather - Nav","https://www.donedeal.ie/cars-for-sale/bmw-518se-auto-leather-nav/26193671","BMW","5-Series","2014","102806 mi","Diesel","Automatic","Saloon","5","2.0","200","Mar 2020","Ireland","Silver","4","151","1 day"
"25991984","Car","https://www.donedeal.ie/cars-for-sale/car/25991984","Nissan","Micra","2009","","Petrol","Manual","Hatchback","5","1.2","280","Mar 2021","Ireland","Grey","5","669","23 days"
"26109810","Dodge Jeep","https://www.donedeal.ie/cars-for-sale/dodge-jeep/26109810","Dodge (Usa)","Nitro Se","2009","79971 mi","Diesel","Manual","SUV","5","2.8","","","Northern Ireland","Red","5","659","10 days"
"25951777","FIAT 500 LOUNGE ///BABY BLUE /// PAN ROOF ///","https://www.donedeal.ie/cars-for-sale/fiat-500-lounge-baby-blue-pan-roof-/25951777","Fiat","500","2013","39000 mi","Petrol","Manual","Hatchback","4","1.2","200","Sep 2022","UK","Blue","3","245","10 days"
"26168641","Volkswagen passat Estate 1.6 sé business bmt tdi","https://www.donedeal.ie/cars-for-sale/volkswagen-passat-estate-1-6-s-eacute-business-bmt-tdi/26168641","Volkswagen","Passat","2015","147000 mi","Diesel","","Estate","5","1.6","190","Oct 2021","Ireland","White","","247","4 days"
"25155024","Opel Astra SC 1.0t 105PS S/S 5DR","https://www.donedeal.ie/cars-for-sale/opel-astra-sc-1-0t-105ps-s-s-5dr/25155024","Opel","Astra","2018","33030 mi","Petrol","Manual","Hatchback","","1.0","190","May 2022","Ireland","Blue","5","162","20 days"
"26171636","2016 162 Mazda 6 Platinum Huge Spec","https://www.donedeal.ie/cars-for-sale/2016-162-mazda-6-platinum-huge-spec/26171636","Mazda","6","2016","115000 mi","Diesel","Manual","Saloon","5","2.2","190","Aug 2020","Ireland","Black","4","165","3 days"
"25834473","2018 BMW 530D XDRIVE AUTO M SPORT ALLOYS","https://www.donedeal.ie/cars-for-sale/2018-bmw-530d-xdrive-auto-m-sport-alloys/25834473","BMW","5-Series","2018","","Diesel","Automatic","Saloon","","3.0","280","Jan 2022","Ireland","Silver","4","53","12 hours"
"22378831","Renault Megane Dynamique S Nav","https://www.donedeal.ie/cars-for-sale/renault-megane-dynamique-s-nav/22378831","Renault","Megane","2018","20000 km","Diesel","Manual","Hatchback","","1.5","180","Jan 2022","Ireland","Blue","4","157","20 days"
"26194587","Hyundai I40 Diesel Tourer Estate","https://www.donedeal.ie/cars-for-sale/hyundai-i40-diesel-tourer-estate/26194587","Hyundai","I40","2015","80294 mi","Diesel","Manual","Estate","5","1.7","200","Mar 2022","Ireland","Grey","5","289","1 day"
"26135166","Skoda Fabia AMB 1.0mpi 60hp Colour Concept","https://www.donedeal.ie/cars-for-sale/skoda-fabia-amb-1-0mpi-60hp-colour-concept/26135166","Skoda","Fabia","2016","50200 km","Petrol","Manual","Hatchback","","1.0","190","Jan 2022","Ireland","Green","4","55","1 day"
"25730429","Bmw 525 Diesel Estate Touring","https://www.donedeal.ie/cars-for-sale/bmw-525-diesel-estate-touring/25730429","BMW","5-Series","2014","128092 mi","Diesel","Automatic","Estate","5","2.0","270","Aug 2022","Ireland","Silver","5","144","16 hours"
"26206129","Ford Grand C-Max TITANIUM Automatic 6/7 Seater","https://www.donedeal.ie/cars-for-sale/ford-grand-c-max-titanium-automatic-6-7-seater/26206129","Ford","Grand C-MAX","2013","58000 mi","Diesel","Automatic","Estate/Jeep","7","2.0","390","Feb 2022","Ireland","Black","4","70","14 hours"
"26203603","Bmw E46/36 etc WANTED","https://www.donedeal.ie/cars-for-sale/bmw-e46-36-etc-wanted/26203603","Audi","A3","2011","110000 mi","Diesel","Manual","Hatchback","5","1.6","190","Jun 2021","Ireland","Black","3","191","18 hours"
"25833681","2017 SEAT Ateca 1.6 Tdi Se Tech Eco 115Ps","https://www.donedeal.ie/cars-for-sale/2017-seat-ateca-1-6-tdi-se-tech-eco-115ps/25833681","SEAT","Ateca","2017","61000 mi","Diesel","Manual","SUV","","1.6","","","UK","White","5","150","1 day"
"26189425","Volkswagen Passat 2.0 TDI 140 BHP Automatic","https://www.donedeal.ie/cars-for-sale/volkswagen-passat-2-0-tdi-140-bhp-automatic/26189425","Volkswagen","Passat","2014","120171 mi","Diesel","Automatic","Estate","5","2.0","280","Jul 2021","Ireland","White","5","422","2 days"
"24400772","2017 BMW 218 in mint condition","https://www.donedeal.ie/cars-for-sale/2017-bmw-218-in-mint-condition/24400772","BMW","2-Series","2017","32000 mi","Diesel","Automatic","Coupe","4","2.0","190","Mar 2021","Ireland","Grey","2","159","14 days"
"26112718","Toyota C-HR Like New // 1.8 Hybrid Auto Icon// 1","https://www.donedeal.ie/cars-for-sale/toyota-c-hr-like-new-1-8-hybrid-auto-icon-1/26112718","Toyota","C-HR","2017","35400 mi","Hybrid","Automatic","Hatchback","","1.8","","","UK","Blue","5","151","4 days"
"25916605","Suzuki Alto sx 1.0 2013","https://www.donedeal.ie/cars-for-sale/suzuki-alto-sx-1-0-2013/25916605","Suzuki","Alto","2013","78000 mi","Petrol","Manual","Hatchback","4","1.0","","","Northern Ireland","White","5","504","26 days"
"26206294","08 Peugeot 207 | NCT March 2021 | Tax Nov 2020","https://www.donedeal.ie/cars-for-sale/08-peugeot-207-nct-march-2021-tax-nov-2020/26206294","Peugeot","207","2008","156709 km","Petrol","Manual","Hatchback","5","1.4","","Mar 2021","Ireland","Grey","5","44","14 hours"
"26207890","**NISSEAN QASHQAI +2 4X4**","https://www.donedeal.ie/cars-for-sale/nissean-qashqai-2-4x4/26207890","Nissan","Qashqai +2","2012","200000 km","Diesel","Manual","MPV","7","1.6","280","Nov 2022","Ireland","Black","4","108","12 hours"
"26141894","Toyota Prius","https://www.donedeal.ie/cars-for-sale/toyota-prius/26141894","Toyota","Prius","2009","266000 mi","Hybrid","Automatic","Hatchback","5","1.8","","Oct 2020","Ireland","Silver","5","674","7 days"
"26195381","Nissan Qashqai N-Tec Panoramic Roof","https://www.donedeal.ie/cars-for-sale/nissan-qashqai-n-tec-panoramic-roof/26195381","Nissan","Qashqai","2011","116000 mi","Diesel","","Hatchback","5","1.5","280","Sep 2021","Ireland","Silver","5","140","1 day"
"26138686","Audi A3 S Line TDI 110 Start/stop 2017","https://www.donedeal.ie/cars-for-sale/audi-a3-s-line-tdi-110-start-stop-2017/26138686","Audi","A3","2017","47896 mi","Diesel","Manual","Saloon","","1.6","190","Oct 2022","UK","Grey","4","202","4 days"
"25902975","2016 BMW X5 40 E M SPORT AUTO.MEGA SPEC.LOOK!","https://www.donedeal.ie/cars-for-sale/2016-bmw-x5-40-e-m-sport-auto-mega-spec-look/25902975","BMW","X5","2016","106000 mi","Hybrid","Automatic","SUV","5","2.0","170","","UK","Black","5","419","4 days"
"25985940","Immaculate BMW E92 V8 M3","https://www.donedeal.ie/cars-for-sale/immaculate-bmw-e92-v8-m3/25985940","BMW","M3","2008","82000 km","Petrol","","Coupe","4","4.0","1,809","Aug 2021","Ireland","Grey","2","224","16 hours"
"25958155","2016 FORD MONDEO 1.5 TDCI ZETEC ECONETIC","https://www.donedeal.ie/cars-for-sale/2016-ford-mondeo-1-5-tdci-zetec-econetic/25958155","Ford","Mondeo","2016","","Diesel","Manual","Hatchback","","1.5","190","","UK","Grey","5","114","1 day"
"26124177","BMW520 SE 2012","https://www.donedeal.ie/cars-for-sale/bmw520-se-2012/26124177","BMW","5-Series","2012","154000 mi","Diesel","","Saloon","5","2.0","270","Feb 2022","Ireland","Silver","","485","9 days"
"25978892","Renault Clio Dynamique Nav TCe 90","https://www.donedeal.ie/cars-for-sale/renault-clio-dynamique-nav-tce-90/25978892","Renault","Clio","2016","60760 mi","Petrol","Manual","Hatchback","","1.0","","Sep 2022","UK","Silver","5","116","5 days"
"26177424","Peugeot 5008 fresh NCT","https://www.donedeal.ie/cars-for-sale/peugeot-5008-fresh-nct/26177424","Peugeot","5008","2010","205000 km","Diesel","Manual","MPV","7","1.6","280","Aug 2021","Ireland","Black","5","205","3 days"
"25130211","BMW 1 Series 69 116 SE Business 116d Start/stop","https://www.donedeal.ie/cars-for-sale/bmw-1-series-69-116-se-business-116d-start-stop/25130211","BMW","1-Series","2018","18676 mi","Diesel","Manual","Hatchback","","1.5","180","","UK","Blue","5","73","3 days"
"25249372","Hyundai i10 Classic 4DR (fully Sanitized)","https://www.donedeal.ie/cars-for-sale/hyundai-i10-classic-4dr-fully-sanitized/25249372","Hyundai","i10","2017","50000 km","Petrol","Manual","Hatchback","","1.0","190","Jul 2021","Ireland","Red","4","128","17 days"
"26175208","2013 Skoda Rapid 1.2 Petrol","https://www.donedeal.ie/cars-for-sale/2013-skoda-rapid-1-2-petrol/26175208","Skoda","Rapid","2013","53000 mi","Petrol","Manual","Saloon","5","1.2","200","Oct 2022","Ireland","Silver","5","166","3 days"
"25913942","Ford Focus, 2014 ZETEC 1.6HDI NEW NCT","https://www.donedeal.ie/cars-for-sale/ford-focus-2014-zetec-1-6hdi-new-nct/25913942","Ford","Focus","2014","109000 mi","Diesel","Manual","Hatchback","5","1.6","190","Jan 2022","Ireland","Brown","4","78","1 day"
"26037943","Mercedes-Benz S-Class S560l e AMG Line Premium Pl","https://www.donedeal.ie/cars-for-sale/mercedes-benz-s-class-s560l-e-amg-line-premium-pl/26037943","Mercedes-Benz","S-Class","2019","9044 km","Hybrid","Automatic","Saloon","","3.0","170","","UK","Black","4","586","4 days"
"25855995","PRICE DROP.Kia Optima Sportswagon 1.7 CRDi.","https://www.donedeal.ie/cars-for-sale/price-drop-kia-optima-sportswagon-1-7-crdi-/25855995","Kia","Optima","2017","22000 mi","Diesel","Manual","Estate","5","1.7","190","","Northern Ireland","Red","5","765","12 days"
"26139692","Audi A3 1.6L Diesel","https://www.donedeal.ie/cars-for-sale/audi-a3-1-6l-diesel/26139692","Audi","A3","2012","132113 mi","Diesel","","Hatchback","5","1.6","180","Jan 2022","Ireland","Red","3","228","7 days"
"24412635","2012 LANDROVER RANGE ROVER WEST MINISTER CREW CAB!","https://www.donedeal.ie/cars-for-sale/2012-landrover-range-rover-west-minister-crew-cab/24412635","Land Rover","Rangerover","2012","119000 mi","Diesel","Automatic","SUV","4","4.4","333","Oct 2020","Ireland","Black","5","298","2 days"
"22620534","Renault Grand Megane Limited 1.5 dCi 4DR","https://www.donedeal.ie/cars-for-sale/renault-grand-megane-limited-1-5-dci-4dr/22620534","Renault","Grand Megane","2016","74448 km","Diesel","Manual","Estate","","1.5","180","Aug 2020","Ireland","Grey","4","108","2 days"
"25952625","2013 BMW 320 D M SPORT.PERFORMANCE ALLOYS.LOOK.","https://www.donedeal.ie/cars-for-sale/2013-bmw-320-d-m-sport-performance-alloys-look-/25952625","BMW","3-Series","2013","113000 km","Diesel","Manual","Saloon","5","2.0","200","Jan 2022","Ireland","White","4","203","4 days"
"26187772","2013 BMW 320D M SPORT","https://www.donedeal.ie/cars-for-sale/2013-bmw-320d-m-sport/26187772","BMW","3-Series","2013","101176 km","Diesel","Automatic","Saloon","5","2.0","200","Feb 2022","Ireland","Blue","4","377","2 days"
"26162835","Toyota auris NCT &TAXED","https://www.donedeal.ie/cars-for-sale/toyota-auris-nct-amptaxed/26162835","Toyota","Auris","2010","125000 mi","Petrol","","Hatchback","5","1.3","280","Aug 2021","Ireland","Blue","5","250","4 days"
"25627097","08 mini 1.4 petrol 1 year Nct","https://www.donedeal.ie/cars-for-sale/08-mini-1-4-petrol-1-year-nct/25627097","Mini","ONE","2008","71000 mi","Petrol","Manual","Hatchback","5","1.4","","Sep 2021","Ireland","Red","3","189","1 day"
"25274216","Seat Ibiza 2017","https://www.donedeal.ie/cars-for-sale/seat-ibiza-2017/25274216","SEAT","Ibiza","2017","108000 km","Petrol","Manual,Manual","Hatchback,Hatchback","55","1.0","190","Jan 2021","Ireland","Other","4,4","71","1 day"
"25756653","Toyota Avensis 2.0 D4D Icon Bus. ED. 5DR, 2015","https://www.donedeal.ie/cars-for-sale/toyota-avensis-2-0-d4d-icon-bus-ed-5dr-2015/25756653","Toyota","Avensis","2015","110000 mi","Diesel","","Estate","5","2.0","200","May 2021","Ireland","White","","1,439","48 days"
"26146622","BMW 5 Series 520d M Sport Saloon","https://www.donedeal.ie/cars-for-sale/bmw-5-series-520d-m-sport-saloon/26146622","BMW","5-Series","2019","8101 km","Diesel","Automatic","Saloon","","2.0","","","UK","Blue","4","164","6 days"
"25781603","2018 BMW 530 E M-SPORT PLUG IN HYBRID.LOOK!!","https://www.donedeal.ie/cars-for-sale/2018-bmw-530-e-m-sport-plug-in-hybrid-look/25781603","BMW","5-Series","2018","23000 mi","Hybrid","Automatic","Saloon","5","2.0","170","","UK","Black","4","201","4 days"
"25578365","2015 AUDI A4 2.0 TDI TECHNIK ULTRA HUGE SPEC","https://www.donedeal.ie/cars-for-sale/2015-audi-a4-2-0-tdi-technik-ultra-huge-spec/25578365","Audi","A4","2015","","Diesel","","Saloon","","2.0","190","May 2021","Ireland","Blue","","33","12 hours"
"26159056","Mercedes CLA 220d AMG 4MATIC","https://www.donedeal.ie/cars-for-sale/mercedes-cla-220d-amg-4matic/26159056","Mercedes-Benz","CLA-Class","2016","83000 km","Diesel","Automatic","Coupe","5","2.1","270","Aug 2022","Ireland","Red","4","336","5 days"
"26192814","VW GOLF 1.4 PETROL COMFORTLINE NEW NCT TEST","https://www.donedeal.ie/cars-for-sale/vw-golf-1-4-petrol-comfortline-new-nct-test/26192814","Volkswagen","Golf","2006","205000 km","Petrol","Manual","Hatchback","5","1.4","385","Mar 2021","Ireland","Silver","5","245","1 day"
"26032482","Suzuki Vitara 1.4 Sz-t Petrol 5 DR","https://www.donedeal.ie/cars-for-sale/suzuki-vitara-1-4-sz-t-petrol-5-dr/26032482","Suzuki","Vitara","2020","0 km","Petrol","Manual","SUV","","1.4","","","Ireland","Blue","5","168","4 days"
"26132169","Audi a4","https://www.donedeal.ie/cars-for-sale/audi-a4/26132169","Audi","A4","2008","217054 km","Diesel","","Saloon","5","2.0","280","Feb 2021","Ireland","Red","4","169","1 day"
"26177201","Toyota Rav4 2.2 D-4d 150 Sol 4 Wheel Drive","https://www.donedeal.ie/cars-for-sale/toyota-rav4-2-2-d-4d-150-sol-4-wheel-drive/26177201","Toyota","RAV-4","2014","102592 mi","Diesel","Manual","SUV","","2.2","","Nov 2020","Ireland","Blue","5","228","3 days"
"25927825","Dacia Sandero Stepway 1.5dci Alternative Urban","https://www.donedeal.ie/cars-for-sale/dacia-sandero-stepway-1-5dci-alternative-urban/25927825","Dacia","Sandero Stepway","2020","150 km","Diesel","Manual","Hatchback","","1.5","","","Ireland","Grey","5","88","8 days"
"17905071","BMW 5 Series 2.0 D SE Touring ( 141 REG )","https://www.donedeal.ie/cars-for-sale/bmw-5-series-2-0-d-se-touring-141-reg/17905071","BMW","5-Series","2014","111215 mi","Diesel","Manual","Estate","","2.0","","","UK","Blue","5","40","17 hours"
"26099911","Dacia Duster Prestige 1.5 DCI 110 4X","https://www.donedeal.ie/cars-for-sale/dacia-duster-prestige-1-5-dci-110-4x/26099911","Dacia","Duster","2018","78972 km","Diesel","Manual","SUV","","1.5","200","Feb 2022","Ireland","Grey","4","129","11 days"
"24205235","Opel Insignia Tech Line 2.0cdti 170PS (161 Reg)","https://www.donedeal.ie/cars-for-sale/opel-insignia-tech-line-2-0cdti-170ps-161-reg/24205235","Opel","Insignia","2016","119894 mi","Diesel","Manual","Hatchback","","2.0","","","UK","Silver","5","30","17 hours"
"26185856","Toyota RAV4 2.2 Diesel only 98523km","https://www.donedeal.ie/cars-for-sale/toyota-rav4-2-2-diesel-only-98523km/26185856","Toyota","RAV-4","2010","98534 km","Diesel","Manual","SUV","5","2.2","390","Nov 2020","Ireland","Blue","4","886","2 days"
